14day,wavenumber,intensity,,28 day,wavenumber,intensity
,2164.41,0,,,2164.41,0
,2163.65,0,,,2163.65,0
,2162.9,0,,,2162.9,0
,2162.14,0,,,2162.14,0
,2161.38,0,,,2161.38,0.000984776
,2160.62,0,,,2160.62,0.000986021
,2159.87,0,,,2159.87,0.001168771
,2159.11,0,,,2159.11,0.001440421
,2158.35,0.0012184,,,2158.35,0.001226876
,2157.59,0.00137053,,,2157.59,0.001044296
,2156.83,0.00124818,,,2156.83,0.000970334
,2156.08,0.001213,,,2156.08,0
,2155.32,0,,,2155.32,0
,2154.56,0.00117533,,,2154.56,0
,2153.8,0,,,2153.8,0.000973912
,2153.04,0,,,2153.04,0.001015043
,2152.28,0,,,2152.28,0.00092913
,2151.53,0,,,2151.53,0
,2150.77,0,,,2150.77,0
,2150.01,0,,,2150.01,0
,2149.25,0,,,2149.25,0
,2148.49,0,,,2148.49,0
,2147.73,0,,,2147.73,0
,2146.97,0,,,2146.97,0
,2146.21,0,,,2146.21,0
,2145.45,0,,,2145.45,0
,2144.69,0,,,2144.69,0
,2143.93,0,,,2143.93,0
,2143.17,0.00159248,,,2143.17,0
,2142.41,0.00173799,,,2142.41,0
,2141.65,0.00142938,,,2141.65,0
,2140.89,0.00122603,,,2140.89,0
,2140.13,0,,,2140.13,0
,2139.37,0,,,2139.37,0
,2138.61,0,,,2138.61,0
,2137.85,0,,,2137.85,0
,2137.08,0,,,2137.08,0
,2136.32,0,,,2136.32,0
,2135.56,0,,,2135.56,0
,2134.8,0,,,2134.8,0
,2134.04,0,,,2134.04,0
,2133.28,0,,,2133.28,0
,2132.51,0,,,2132.51,0
,2131.75,0,,,2131.75,0
,2130.99,0,,,2130.99,0
,2130.23,0,,,2130.23,0
,2129.47,0,,,2129.47,0
,2128.7,0,,,2128.7,0
,2127.94,0,,,2127.94,0
,2127.18,0,,,2127.18,0
,2126.41,0,,,2126.41,0
,2125.65,0,,,2125.65,0
,2124.89,0,,,2124.89,0
,2124.12,0,,,2124.12,0
,2123.36,0,,,2123.36,0
,2122.6,0,,,2122.6,0
,2121.83,0,,,2121.83,0
,2121.07,0,,,2121.07,0
,2120.31,0,,,2120.31,0
,2119.54,0,,,2119.54,0
,2118.78,0,,,2118.78,0
,2118.01,0,,,2118.01,0
,2117.25,0,,,2117.25,0
,2116.48,0,,,2116.48,0
,2115.72,0,,,2115.72,0
,2114.95,0,,,2114.95,0
,2114.19,0,,,2114.19,0
,2113.42,0,,,2113.42,0
,2112.66,0,,,2112.66,0
,2111.89,0,,,2111.89,0
,2111.13,0,,,2111.13,0
,2110.36,0,,,2110.36,0
,2109.6,0,,,2109.6,0
,2108.83,0,,,2108.83,0
,2108.07,0,,,2108.07,0
,2107.3,0,,,2107.3,0
,2106.53,0,,,2106.53,0
,2105.77,0,,,2105.77,0
,2105,0,,,2105,0
,2104.23,0,,,2104.23,0
,2103.47,0,,,2103.47,0
,2102.7,0,,,2102.7,0
,2101.93,0,,,2101.93,0
,2101.17,0,,,2101.17,0
,2100.4,0,,,2100.4,0
,2099.63,0,,,2099.63,0
,2098.86,0,,,2098.86,0
,2098.1,0,,,2098.1,0
,2097.33,0,,,2097.33,0
,2096.56,0,,,2096.56,0
,2095.79,0,,,2095.79,0
,2095.02,0,,,2095.02,0
,2094.26,0,,,2094.26,0
,2093.49,0,,,2093.49,0
,2092.72,0,,,2092.72,0
,2091.95,0,,,2091.95,0
,2091.18,0,,,2091.18,0
,2090.41,0,,,2090.41,0
,2089.64,0,,,2089.64,0
,2088.87,0,,,2088.87,0
,2088.11,0,,,2088.11,0
,2087.34,0,,,2087.34,0
,2086.57,0,,,2086.57,0
,2085.8,0,,,2085.8,0
,2085.03,0,,,2085.03,0
,2084.26,0,,,2084.26,0
,2083.49,0,,,2083.49,0
,2082.72,0,,,2082.72,0
,2081.95,0,,,2081.95,0
,2081.18,0,,,2081.18,0
,2080.41,0,,,2080.41,0
,2079.63,0,,,2079.63,0
,2078.86,0,,,2078.86,0
,2078.09,0,,,2078.09,0
,2077.32,0,,,2077.32,0
,2076.55,0,,,2076.55,0
,2075.78,0,,,2075.78,0
,2075.01,0,,,2075.01,0
,2074.24,0,,,2074.24,0
,2073.47,0,,,2073.47,0
,2072.69,0,,,2072.69,0
,2071.92,0,,,2071.92,0
,2071.15,0,,,2071.15,0
,2070.38,0,,,2070.38,0
,2069.6,0,,,2069.6,0
,2068.83,0,,,2068.83,0
,2068.06,0,,,2068.06,0
,2067.29,0,,,2067.29,0
,2066.51,0,,,2066.51,0
,2065.74,0,,,2065.74,0
,2064.97,0,,,2064.97,0
,2064.19,0,,,2064.19,0
,2063.42,0,,,2063.42,0
,2062.65,0,,,2062.65,0
,2061.87,0,,,2061.87,0
,2061.1,0,,,2061.1,0
,2060.33,0,,,2060.33,0
,2059.55,0,,,2059.55,0
,2058.78,0,,,2058.78,0
,2058,0,,,2058,0
,2057.23,0,,,2057.23,0
,2056.46,0,,,2056.46,0
,2055.68,0,,,2055.68,0
,2054.91,0,,,2054.91,0
,2054.13,0,,,2054.13,0
,2053.36,0,,,2053.36,0
,2052.58,0,,,2052.58,0
,2051.81,0,,,2051.81,0
,2051.03,0,,,2051.03,0
,2050.26,0,,,2050.26,0
,2049.48,0,,,2049.48,0
,2048.7,0,,,2048.7,0
,2047.93,0,,,2047.93,0
,2047.15,0,,,2047.15,0
,2046.38,0,,,2046.38,0
,2045.6,0,,,2045.6,0
,2044.82,0,,,2044.82,0
,2044.05,0,,,2044.05,0
,2043.27,0,,,2043.27,0
,2042.49,0,,,2042.49,0
,2041.72,0,,,2041.72,0
,2040.94,0,,,2040.94,0
,2040.16,0,,,2040.16,0
,2039.38,0,,,2039.38,0
,2038.61,0,,,2038.61,0
,2037.83,0,,,2037.83,0
,2037.05,0,,,2037.05,0
,2036.27,0,,,2036.27,0
,2035.5,0,,,2035.5,0
,2034.72,0,,,2034.72,0
,2033.94,0,,,2033.94,0
,2033.16,0,,,2033.16,0
,2032.38,0,,,2032.38,0
,2031.6,0,,,2031.6,0
,2030.83,0,,,2030.83,0
,2030.05,0,,,2030.05,0
,2029.27,0,,,2029.27,0
,2028.49,0,,,2028.49,0
,2027.71,0,,,2027.71,0
,2026.93,0,,,2026.93,0
,2026.15,0,,,2026.15,0
,2025.37,0,,,2025.37,0
,2024.59,0,,,2024.59,0
,2023.81,0,,,2023.81,0
,2023.03,0,,,2023.03,0
,2022.25,0,,,2022.25,0
,2021.47,0,,,2021.47,0
,2020.69,0,,,2020.69,0
,2019.91,0,,,2019.91,0
,2019.13,0,,,2019.13,0
,2018.35,0,,,2018.35,0
,2017.57,0,,,2017.57,0
,2016.79,0,,,2016.79,0
,2016,0,,,2016,0
,2015.22,0,,,2015.22,0
,2014.44,0,,,2014.44,0
,2013.66,0,,,2013.66,0
,2012.88,0,,,2012.88,0
,2012.1,0,,,2012.1,0
,2011.31,0,,,2011.31,0
,2010.53,0,,,2010.53,0
,2009.75,0,,,2009.75,0
,2008.97,0,,,2008.97,0
,2008.19,0,,,2008.19,0
,2007.4,0,,,2007.4,0
,2006.62,0,,,2006.62,0
,2005.84,0,,,2005.84,0
,2005.05,0,,,2005.05,0
,2004.27,0,,,2004.27,0
,2003.49,0,,,2003.49,0
,2002.7,0,,,2002.7,0
,2001.92,0,,,2001.92,0
,2001.14,0,,,2001.14,0
,2000.35,0,,,2000.35,0
,1999.57,0,,,1999.57,0
,1998.79,0,,,1998.79,0
,1998,0,,,1998,0
,1997.22,0,,,1997.22,0
,1996.43,0,,,1996.43,0
,1995.65,0,,,1995.65,0
,1994.86,0,,,1994.86,0
,1994.08,0,,,1994.08,0
,1993.29,0,,,1993.29,0
,1992.51,0,,,1992.51,0
,1991.72,0,,,1991.72,0
,1990.94,0,,,1990.94,0
,1990.15,0,,,1990.15,0
,1989.37,0,,,1989.37,0
,1988.58,0,,,1988.58,0
,1987.8,0,,,1987.8,0
,1987.01,0,,,1987.01,0
,1986.22,0,,,1986.22,0
,1985.44,0,,,1985.44,0
,1984.65,0,,,1984.65,0
,1983.86,0,,,1983.86,0
,1983.08,0,,,1983.08,0
,1982.29,0,,,1982.29,0
,1981.5,0,,,1981.5,0
,1980.72,0,,,1980.72,0
,1979.93,0,,,1979.93,0
,1979.14,0,,,1979.14,0
,1978.35,0,,,1978.35,0
,1977.57,0,,,1977.57,0
,1976.78,0,,,1976.78,0
,1975.99,0,,,1975.99,0
,1975.2,0,,,1975.2,0
,1974.42,0,,,1974.42,0
,1973.63,0,,,1973.63,0
,1972.84,0,,,1972.84,0
,1972.05,0,,,1972.05,0
,1971.26,0,,,1971.26,0
,1970.47,0,,,1970.47,0
,1969.68,0,,,1969.68,0.000916475
,1968.89,0,,,1968.89,0.001068996
,1968.11,0,,,1968.11,0
,1967.32,0,,,1967.32,0
,1966.53,0,,,1966.53,0
,1965.74,0,,,1965.74,0
,1964.95,0,,,1964.95,0
,1964.16,0,,,1964.16,0
,1963.37,0,,,1963.37,0
,1962.58,0,,,1962.58,0
,1961.79,0,,,1961.79,0
,1961,0,,,1961,0
,1960.21,0,,,1960.21,0
,1959.42,0,,,1959.42,0
,1958.63,0,,,1958.63,0
,1957.83,0,,,1957.83,0
,1957.04,0,,,1957.04,0
,1956.25,0,,,1956.25,0
,1955.46,0,,,1955.46,0
,1954.67,0,,,1954.67,0
,1953.88,0,,,1953.88,0
,1953.09,0,,,1953.09,0
,1952.3,0,,,1952.3,0
,1951.5,0,,,1951.5,0
,1950.71,0,,,1950.71,0
,1949.92,0,,,1949.92,0
,1949.13,0,,,1949.13,0
,1948.33,0,,,1948.33,0
,1947.54,0,,,1947.54,0
,1946.75,0,,,1946.75,0
,1945.96,0,,,1945.96,0
,1945.16,0,,,1945.16,0
,1944.37,0,,,1944.37,0
,1943.58,0,,,1943.58,0
,1942.78,0,,,1942.78,0
,1941.99,0,,,1941.99,0
,1941.2,0,,,1941.2,0
,1940.4,0,,,1940.4,0
,1939.61,0,,,1939.61,0
,1938.81,0,,,1938.81,0
,1938.02,0,,,1938.02,0
,1937.23,0,,,1937.23,0
,1936.43,0,,,1936.43,0
,1935.64,0,,,1935.64,0
,1934.84,0,,,1934.84,0
,1934.05,0,,,1934.05,0
,1933.25,0,,,1933.25,0
,1932.46,0,,,1932.46,0
,1931.66,0,,,1931.66,0
,1930.87,0,,,1930.87,0
,1930.07,0,,,1930.07,0
,1929.28,0,,,1929.28,0
,1928.48,0,,,1928.48,0
,1927.68,0,,,1927.68,0
,1926.89,0,,,1926.89,0
,1926.09,0,,,1926.09,0
,1925.3,0,,,1925.3,0
,1924.5,0,,,1924.5,0
,1923.7,0,,,1923.7,0
,1922.91,0,,,1922.91,0
,1922.11,0,,,1922.11,0
,1921.31,0,,,1921.31,0
,1920.52,0,,,1920.52,0
,1919.72,0,,,1919.72,0
,1918.92,0,,,1918.92,0
,1918.12,0,,,1918.12,0
,1917.33,0,,,1917.33,0
,1916.53,0,,,1916.53,0
,1915.73,0,,,1915.73,0
,1914.93,0,,,1914.93,0
,1914.13,0,,,1914.13,0
,1913.34,0,,,1913.34,0
,1912.54,0,,,1912.54,0
,1911.74,0,,,1911.74,0
,1910.94,0,,,1910.94,0
,1910.14,0,,,1910.14,0
,1909.34,0,,,1909.34,0
,1908.54,0,,,1908.54,0
,1907.74,0,,,1907.74,0
,1906.94,0,,,1906.94,0
,1906.14,0,,,1906.14,0
,1905.35,0,,,1905.35,0
,1904.55,0,,,1904.55,0
,1903.75,0,,,1903.75,0
,1902.95,0,,,1902.95,0
,1902.15,0,,,1902.15,0
,1901.35,0,,,1901.35,0
,1900.54,0,,,1900.54,0
,1899.74,0,,,1899.74,0
,1898.94,0,,,1898.94,0
,1898.14,0,,,1898.14,0
,1897.34,0,,,1897.34,0
,1896.54,0,,,1896.54,0
,1895.74,0,,,1895.74,0
,1894.94,0,,,1894.94,0
,1894.14,0,,,1894.14,0
,1893.33,0,,,1893.33,0
,1892.53,0,,,1892.53,0
,1891.73,0,,,1891.73,0
,1890.93,0,,,1890.93,0
,1890.13,0,,,1890.13,0
,1889.32,0,,,1889.32,0
,1888.52,0,,,1888.52,0
,1887.72,0,,,1887.72,0
,1886.92,0,,,1886.92,0
,1886.11,0.00115566,,,1886.11,0
,1885.31,0.00127333,,,1885.31,0
,1884.51,0,,,1884.51,0
,1883.7,0,,,1883.7,0
,1882.9,0,,,1882.9,0
,1882.1,0,,,1882.1,0
,1881.29,0,,,1881.29,0
,1880.49,0,,,1880.49,0
,1879.69,0,,,1879.69,0
,1878.88,0,,,1878.88,0
,1878.08,0,,,1878.08,0
,1877.27,0,,,1877.27,0
,1876.47,0,,,1876.47,0
,1875.66,0,,,1875.66,0
,1874.86,0,,,1874.86,0
,1874.06,0,,,1874.06,0
,1873.25,0,,,1873.25,0
,1872.45,0,,,1872.45,0
,1871.64,0,,,1871.64,0
,1870.83,0,,,1870.83,0
,1870.03,0,,,1870.03,0
,1869.22,0,,,1869.22,0
,1868.42,0.0015713,,,1868.42,0
,1867.61,0.00194356,,,1867.61,0
,1866.81,0.00151801,,,1866.81,0
,1866,0.00171492,,,1866,0
,1865.19,0.00144009,,,1865.19,0.001003442
,1864.39,0.00147893,,,1864.39,0
,1863.58,0.00146071,,,1863.58,0
,1862.77,0.00146202,,,1862.77,0
,1861.97,0.00133847,,,1861.97,0
,1861.16,0.00159267,,,1861.16,0
,1860.35,0.00180179,,,1860.35,0
,1859.54,0.00187574,,,1859.54,0
,1858.74,0.00205251,,,1858.74,0
,1857.93,0.00369075,,,1857.93,0
,1857.12,0.0039429,,,1857.12,0
,1856.31,0.00393269,,,1856.31,0
,1855.51,0.0035145,,,1855.51,0
,1854.7,0.0020896,,,1854.7,0
,1853.89,0.00134366,,,1853.89,0
,1853.08,0.00120268,,,1853.08,0
,1852.27,0,,,1852.27,0
,1851.46,0,,,1851.46,0
,1850.66,0,,,1850.66,0
,1849.85,0.00177531,,,1849.85,0
,1849.04,0.00225648,,,1849.04,0.001496403
,1848.23,0.00408814,,,1848.23,0.001666113
,1847.42,0.00462645,,,1847.42,0.001379203
,1846.61,0.00475364,,,1846.61,0.001534969
,1845.8,0.0041976,,,1845.8,0.001221811
,1844.99,0.00439652,,,1844.99,0.001272876
,1844.18,0.00409641,,,1844.18,0.001174675
,1843.37,0.00410743,,,1843.37,0.001156764
,1842.56,0.00355171,,,1842.56,0
,1841.75,0.00406046,,,1841.75,0
,1840.94,0.00396199,,,1840.94,0
,1840.13,0.00357755,,,1840.13,0
,1839.32,0.00239499,,,1839.32,0
,1838.51,0.00401285,,,1838.51,0
,1837.7,0.00467385,,,1837.7,0
,1836.89,0.00523949,,,1836.89,0.00110898
,1836.07,0.00530336,,,1836.07,0.001483426
,1835.26,0.00512589,,,1835.26,0.002120876
,1834.45,0.00537368,,,1834.45,0.002750701
,1833.64,0.00519806,,,1833.64,0.003260324
,1832.83,0.00536712,,,1832.83,0.003480216
,1832.02,0.00495385,,,1832.02,0.003625212
,1831.2,0.00542796,,,1831.2,0.003384989
,1830.39,0.00592054,,,1830.39,0.003187418
,1829.58,0.00508794,,,1829.58,0.003149868
,1828.77,0.00537176,,,1828.77,0.002957346
,1827.95,0.00468935,,,1827.95,0.003162902
,1827.14,0.00543408,,,1827.14,0.003062966
,1826.33,0.00604609,,,1826.33,0.00326869
,1825.52,0.00674527,,,1825.52,0.003868832
,1824.7,0.00695201,,,1824.7,0.004507612
,1823.89,0.00735785,,,1823.89,0.006126865
,1823.08,0.00801945,,,1823.08,0.006597852
,1822.26,0.00739634,,,1822.26,0.00712369
,1821.45,0.00705652,,,1821.45,0.007126936
,1820.63,0.00810279,,,1820.63,0.006746636
,1819.82,0.00816253,,,1819.82,0.007009163
,1819.01,0.00862443,,,1819.01,0.00662881
,1818.19,0.00886921,,,1818.19,0.006392687
,1817.38,0.00811204,,,1817.38,0.006032376
,1816.56,0.00738019,,,1816.56,0.005733589
,1815.75,0.00716455,,,1815.75,0.004884251
,1814.93,0.00625739,,,1814.93,0.005937883
,1814.12,0.00618635,,,1814.12,0.005909677
,1813.3,0.00527129,,,1813.3,0.004883617
,1812.49,0.00528027,,,1812.49,0.004797629
,1811.67,0.00523341,,,1811.67,0.005694013
,1810.86,0.00510577,,,1810.86,0.004580746
,1810.04,0.00497798,,,1810.04,0.004539115
,1809.23,0.00503778,,,1809.23,0.003471873
,1808.41,0.00542998,,,1808.41,0.002885405
,1807.59,0.00516069,,,1807.59,0.002517644
,1806.78,0.00527545,,,1806.78,0.002730057
,1805.96,0.00512325,,,1805.96,0.001983127
,1805.15,0.00391722,,,1805.15,0.001939624
,1804.33,0.00197088,,,1804.33,0.002271813
,1803.51,0.0018088,,,1803.51,0.002521473
,1802.7,0,,,1802.7,0.002390556
,1801.88,0,,,1801.88,0.001837073
,1801.06,0.00132558,,,1801.06,0.001119843
,1800.24,0.00179079,,,1800.24,0
,1799.43,0.00172375,,,1799.43,0
,1798.61,0.00203969,,,1798.61,0
,1797.79,0.00355626,,,1797.79,0
,1796.97,0.00240625,,,1796.97,0
,1796.16,0.0019556,,,1796.16,0.001006752
,1795.34,0.0016882,,,1795.34,0.001435444
,1794.52,0,,,1794.52,0.00125202
,1793.7,0.00119353,,,1793.7,0
,1792.88,0.00117573,,,1792.88,0
,1792.06,0.00134213,,,1792.06,0
,1791.24,0.00193034,,,1791.24,0
,1790.43,0.00202736,,,1790.43,0
,1789.61,0.00366006,,,1789.61,0
,1788.79,0.00239924,,,1788.79,0
,1787.97,0.00372561,,,1787.97,0
,1787.15,0.0023855,,,1787.15,0
,1786.33,0.00241083,,,1786.33,0
,1785.51,0.00373545,,,1785.51,0
,1784.69,0.00380407,,,1784.69,0
,1783.87,0.00426719,,,1783.87,0
,1783.05,0.00405788,,,1783.05,0
,1782.23,0.00193595,,,1782.23,0
,1781.41,0.00119409,,,1781.41,0
,1780.59,0,,,1780.59,0
,1779.77,0,,,1779.77,0
,1778.95,0,,,1778.95,0
,1778.13,0.00170867,,,1778.13,0
,1777.3,0.00201476,,,1777.3,0.000997445
,1776.48,0.00209676,,,1776.48,0
,1775.66,0.00250462,,,1775.66,0.00094664
,1774.84,0.00196593,,,1774.84,0
,1774.02,0.00169836,,,1774.02,0
,1773.2,0.00132498,,,1773.2,0
,1772.37,0.00144176,,,1772.37,0
,1771.55,0.00176012,,,1771.55,0
,1770.73,0.0018138,,,1770.73,0
,1769.91,0.00161472,,,1769.91,0.001170318
,1769.08,0.00153233,,,1769.08,0.001434327
,1768.26,0.00137457,,,1768.26,0.001681265
,1767.44,0.00141808,,,1767.44,0.001383791
,1766.62,0.00179702,,,1766.62,0.00110473
,1765.79,0.00229128,,,1765.79,0
,1764.97,0.00232644,,,1764.97,0
,1764.15,0.00373574,,,1764.15,0
,1763.32,0.00215688,,,1763.32,0
,1762.5,0.00238102,,,1762.5,0
,1761.68,0.00196348,,,1761.68,0
,1760.85,0.00152901,,,1760.85,0
,1760.03,0.0012821,,,1760.03,0
,1759.2,0.0017971,,,1759.2,0
,1758.38,0.00221911,,,1758.38,0
,1757.55,0.00418276,,,1757.55,0
,1756.73,0.00429881,,,1756.73,0
,1755.91,0.00440042,,,1755.91,0
,1755.08,0.00389852,,,1755.08,0
,1754.26,0.00409949,,,1754.26,0
,1753.43,0.00370498,,,1753.43,0
,1752.6,0.00395222,,,1752.6,0
,1751.78,0.00394509,,,1751.78,0
,1750.95,0.00421042,,,1750.95,0
,1750.13,0.00393318,,,1750.13,0
,1749.3,0.00421977,,,1749.3,0
,1748.48,0.00483266,,,1748.48,0
,1747.65,0.00533393,,,1747.65,0
,1746.82,0.00467473,,,1746.82,0
,1746,0.00436972,,,1746,0
,1745.17,0.00437353,,,1745.17,0
,1744.34,0.00355533,,,1744.34,0
,1743.52,0.00223252,,,1743.52,0
,1742.69,0.00359191,,,1742.69,0
,1741.86,0.00201297,,,1741.86,0
,1741.04,0.00314591,,,1741.04,0
,1740.21,0.00365943,,,1740.21,0
,1739.38,0.00418968,,,1739.38,0
,1738.55,0.00335784,,,1738.55,0
,1737.72,0.00188522,,,1737.72,0
,1736.9,0.00157662,,,1736.9,0
,1736.07,0.00168507,,,1736.07,0
,1735.24,0.00228739,,,1735.24,0
,1734.41,0.00361004,,,1734.41,0
,1733.58,0.00317765,,,1733.58,0
,1732.75,0.00376282,,,1732.75,0
,1731.93,0.00471427,,,1731.93,0
,1731.1,0.00478297,,,1731.1,0
,1730.27,0.00457988,,,1730.27,0
,1729.44,0.00430813,,,1729.44,0
,1728.61,0.00416489,,,1728.61,0
,1727.78,0.00518219,,,1727.78,0
,1726.95,0.00462721,,,1726.95,0
,1726.12,0.00413127,,,1726.12,0
,1725.29,0.0041262,,,1725.29,0.001086026
,1724.46,0.00475414,,,1724.46,0.000940124
,1723.63,0.00535343,,,1723.63,0
,1722.8,0.00508622,,,1722.8,0
,1721.97,0.0049364,,,1721.97,0
,1721.14,0.0041343,,,1721.14,0
,1720.31,0.00368916,,,1720.31,0
,1719.48,0.00366357,,,1719.48,0
,1718.65,0.00342557,,,1718.65,0
,1717.81,0.00364361,,,1717.81,0
,1716.98,0.00411404,,,1716.98,0
,1716.15,0.00463058,,,1716.15,0
,1715.32,0.00550914,,,1715.32,0
,1714.49,0.00471902,,,1714.49,0
,1713.66,0.00465954,,,1713.66,0
,1712.82,0.00379305,,,1712.82,0
,1711.99,0.00317309,,,1711.99,0
,1711.16,0.00196764,,,1711.16,0
,1710.33,0.0031946,,,1710.33,0
,1709.49,0.00208648,,,1709.49,0
,1708.66,0.00319502,,,1708.66,0
,1707.83,0.00376048,,,1707.83,0
,1707,0.00410663,,,1707,0
,1706.16,0.00321234,,,1706.16,0
,1705.33,0.00338472,,,1705.33,0
,1704.5,0.00331455,,,1704.5,0
,1703.66,0.00335109,,,1703.66,0
,1702.83,0.00357193,,,1702.83,0
,1701.99,0.00431693,,,1701.99,0
,1701.16,0.00352182,,,1701.16,0
,1700.33,0.00401793,,,1700.33,0
,1699.49,0.00398189,,,1699.49,0
,1698.66,0.00357532,,,1698.66,0
,1697.82,0.0034945,,,1697.82,0
,1696.99,0.00391392,,,1696.99,0
,1696.15,0.00394795,,,1696.15,0
,1695.32,0.00403315,,,1695.32,0
,1694.48,0.0045714,,,1694.48,0
,1693.65,0.00455087,,,1693.65,0
,1692.81,0.00388328,,,1692.81,0
,1691.98,0.0046672,,,1691.98,0
,1691.14,0.0040791,,,1691.14,0
,1690.3,0.00359451,,,1690.3,0
,1689.47,0.00406353,,,1689.47,0
,1688.63,0.00401822,,,1688.63,0
,1687.8,0.00444989,,,1687.8,0.001333835
,1686.96,0.00512411,,,1686.96,0.001882455
,1686.12,0.00603015,,,1686.12,0.001947631
,1685.29,0.00626352,,,1685.29,0.001913593
,1684.45,0.00759484,,,1684.45,0.001900571
,1683.61,0.00875155,,,1683.61,0.002373553
,1682.78,0.00756656,,,1682.78,0.002358369
,1681.94,0.00779358,,,1681.94,0.002504546
,1681.1,0.00927106,,,1681.1,0.002444065
,1680.26,0.00850991,,,1680.26,0.002404657
,1679.43,0.00964128,,,1679.43,0.002076049
,1678.59,0.00858648,,,1678.59,0.001676676
,1677.75,0.00918516,,,1677.75,0.001966224
,1676.91,0.00948534,,,1676.91,0.001753346
,1676.07,0.0095541,,,1676.07,0.001826559
,1675.23,0.0088966,,,1675.23,0.002496595
,1674.4,0.00909684,,,1674.4,0.003197294
,1673.56,0.01056505,,,1673.56,0.004846538
,1672.72,0.01137946,,,1672.72,0.005555398
,1671.88,0.01148014,,,1671.88,0.00584392
,1671.04,0.01236173,,,1671.04,0.005624539
,1670.2,0.01223676,,,1670.2,0.005536701
,1669.36,0.01314136,,,1669.36,0.005756517
,1668.52,0.0137235,,,1668.52,0.005391917
,1667.68,0.01420517,,,1667.68,0.005722804
,1666.84,0.01408103,,,1666.84,0.006577402
,1666,0.01343414,,,1666,0.007177384
,1665.16,0.01357916,,,1665.16,0.008082854
,1664.32,0.01358702,,,1664.32,0.008591058
,1663.48,0.0137093,,,1663.48,0.008791709
,1662.64,0.01385107,,,1662.64,0.009453631
,1661.8,0.01468834,,,1661.8,0.009386955
,1660.96,0.01577948,,,1660.96,0.009954722
,1660.12,0.01662693,,,1660.12,0.010331919
,1659.28,0.01712874,,,1659.28,0.011045201
,1658.44,0.01717939,,,1658.44,0.011143216
,1657.59,0.01649299,,,1657.59,0.011008859
,1656.75,0.01731991,,,1656.75,0.011212081
,1655.91,0.01770994,,,1655.91,0.010847539
,1655.07,0.01774904,,,1655.07,0.010129133
,1654.23,0.01770917,,,1654.23,0.010299183
,1653.38,0.01792803,,,1653.38,0.010223146
,1652.54,0.0176839,,,1652.54,0.010703244
,1651.7,0.0172911,,,1651.7,0.01060929
,1650.86,0.01730271,,,1650.86,0.010836109
,1650.01,0.01811432,,,1650.01,0.010541352
,1649.17,0.01819344,,,1649.17,0.011004675
,1648.33,0.01965087,,,1648.33,0.011026633
,1647.48,0.02046747,,,1647.48,0.010986045
,1646.64,0.02157856,,,1646.64,0.010363343
,1645.8,0.02157735,,,1645.8,0.01111983
,1644.95,0.01988615,,,1644.95,0.012154268
,1644.11,0.01828895,,,1644.11,0.012401855
,1643.27,0.01750449,,,1643.27,0.01161179
,1642.42,0.01607442,,,1642.42,0.011591661
,1641.58,0.01621053,,,1641.58,0.011718777
,1640.73,0.01615463,,,1640.73,0.011914226
,1639.89,0.01593232,,,1639.89,0.010883252
,1639.04,0.01634527,,,1639.04,0.009705121
,1638.2,0.01704492,,,1638.2,0.008942503
,1637.36,0.01695888,,,1637.36,0.008798816
,1636.51,0.01650674,,,1636.51,0.008789956
,1635.67,0.01536134,,,1635.67,0.00815273
,1634.82,0.01577667,,,1634.82,0.00745472
,1633.97,0.01573238,,,1633.97,0.008163471
,1633.13,0.01659266,,,1633.13,0.009225805
,1632.28,0.01607712,,,1632.28,0.009551252
,1631.44,0.01657221,,,1631.44,0.009425551
,1630.59,0.01672271,,,1630.59,0.009887512
,1629.74,0.01650068,,,1629.74,0.010817127
,1628.9,0.01670044,,,1628.9,0.010726985
,1628.05,0.01580811,,,1628.05,0.01027387
,1627.2,0.01518476,,,1627.2,0.010097137
,1626.36,0.01659454,,,1626.36,0.009623653
,1625.51,0.01615156,,,1625.51,0.009217709
,1624.66,0.01621865,,,1624.66,0.009910923
,1623.82,0.01619556,,,1623.82,0.01021151
,1622.97,0.01465504,,,1622.97,0.010301334
,1622.12,0.01443444,,,1622.12,0.011628858
,1621.27,0.01467124,,,1621.27,0.011563106
,1620.43,0.01648015,,,1620.43,0.011294222
,1619.58,0.01612299,,,1619.58,0.010958014
,1618.73,0.01792571,,,1618.73,0.010570505
,1617.88,0.01954588,,,1617.88,0.01079713
,1617.03,0.01961261,,,1617.03,0.011001385
,1616.19,0.01922152,,,1616.19,0.01174325
,1615.34,0.01781081,,,1615.34,0.012035192
,1614.49,0.01690782,,,1614.49,0.012370193
,1613.64,0.01684485,,,1613.64,0.013754882
,1612.79,0.01637977,,,1612.79,0.013606073
,1611.94,0.01698515,,,1611.94,0.013931213
,1611.09,0.0176142,,,1611.09,0.013494157
,1610.24,0.01970059,,,1610.24,0.013840268
,1609.39,0.02094634,,,1609.39,0.014628315
,1608.54,0.0214333,,,1608.54,0.014832964
,1607.69,0.02252499,,,1607.69,0.015138893
,1606.84,0.0230462,,,1606.84,0.016266178
,1605.99,0.02285188,,,1605.99,0.017069142
,1605.14,0.02401232,,,1605.14,0.018332133
,1604.29,0.02396161,,,1604.29,0.019052821
,1603.44,0.02456974,,,1603.44,0.020048959
,1602.59,0.02565043,,,1602.59,0.021158079
,1601.74,0.02756302,,,1601.74,0.023468934
,1600.89,0.03061867,,,1600.89,0.024475345
,1600.04,0.03227004,,,1600.04,0.026192717
